the_geom,OBJECTID,BORO,TYPE,PROVIDER,Name,LOCATION,lat,long,X,Y,LOCATION_T,REMARKS,CITY,SSID,SOURCEID,ACTIVATED,BOROCODE,BORONAME,NTACODE,NTANAME,COUNDIST,POSTCODE,BOROCD,CT2010,BOROCT2010,BIN,BBL,DOITT_ID
POINT (-73.98605199946194 40.76215100037956),6971,MN,Free,LinkNYC - Citybridge,mn-05-139462,828 8 AVENUE,40.762151,-73.986052,988113.9076,216949.199,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000540,04/06/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10019,105,125,1012500,1085498,1010210000,3249
POINT (-73.98592299953167 40.76233100001673),6972,MN,Free,LinkNYC - Citybridge,mn-05-122593,830 8 AVENUE,40.762331,-73.985923,988149.6329,217014.7845,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000541,04/27/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10019,105,131,1013100,1024808,1010220000,3250
POINT (-73.98515740988047 40.76380275023705),6973,MN,Free,LinkNYC - Citybridge,mn-04-107675,871 8 AVENUE,40.763803,-73.985157,988361.6269,217551.0266,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000544,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10019,104,133,1013300,1025257,1010437500,3251
POINT (-73.98476700022576 40.764338000359736),6974,MN,Free,LinkNYC - Citybridge,mn-04-122620,891 8 AVENUE,40.764338,-73.984767,988469.7425,217746.0544,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000549,04/27/2016 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10019,104,133,1013300,1025400,1010447500,3252
POINT (-73.98422945056423 40.764646190388795),6975,MN,Free,LinkNYC - Citybridge,mn-05-122615,908 8 AVENUE,40.764646,-73.984229,988618.6307,217858.3645,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000550,04/01/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10019,105,131,1013100,1024832,1010257500,3253
POINT (-73.98454459005646 40.76421224955833),6976,MN,Free,LinkNYC - Citybridge,mn-05-139461,890 8 AVENUE,40.764212,-73.984545,988531.3612,217700.25,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000551,05/26/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10019,105,131,1013100,1024832,1010257500,3254
POINT (-73.98446999958523 40.764743999795385),6977,MN,Free,LinkNYC - Citybridge,mn-04-139460,907 8 AVENUE,40.764744,-73.98447,988551.9894,217893.9878,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000552,04/15/2016 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10019,104,133,1013300,1025400,1010447500,3255
POINT (-73.98409943961784 40.76482318009721),6978,MN,Free,LinkNYC - Citybridge,mn-05-122619,910 8 Avenue,40.764823,-73.984099,988654.6336,217922.8542,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000553,03/30/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10019,105,137,1013700,1000000,1010260060,3256
POINT (-73.98433342961007 40.76493290975315),6979,MN,Free,LinkNYC - Citybridge,mn-04-122616,911 8 AVENUE,40.764933,-73.984333,988589.8086,217962.8207,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000554,04/15/2016 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10019,104,139,1013900,1025416,1010450030,3257
POINT (-73.98359299971118 40.76552200014184),6980,MN,Free,LinkNYC - Citybridge,mn-05-122627,932 8 AVENUE,40.765522,-73.983593,988794.8754,218177.4833,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000555,04/07/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10019,105,137,1013700,1024868,1010270000,3258
POINT (-73.9838451897815 40.765600720012785),6981,MN,Free,LinkNYC - Citybridge,mn-04-122625,933 8 AVENUE,40.765601,-73.983845,988725.0114,218206.1506,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000556,04/04/2016 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10019,104,139,1013900,1025435,1010460030,3259
POINT (-73.98354761059068 40.766011420246876),6982,MN,Free,LinkNYC - Citybridge,mn-04-122623,947 8 AVENUE,40.766011,-73.983548,988807.4151,218355.7976,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000558,07/07/2016 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10019,104,139,1013900,1080917,1010460040,3260
POINT (-73.98751477947722 40.76056304027232),6983,MN,Free,LinkNYC - Citybridge,mn-04-139205,771 8 AVENUE,40.760563,-73.987515,987708.7673,216370.5919,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000560,04/15/2016 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10036,104,127,1012700,1025100,1010380030,3261
POINT (-73.98811385993439 40.75974623966392),6984,MN,Free,LinkNYC - Citybridge,mn-04-122579,300 West 46Th St,40.759746,-73.988114,987542.8451,216072.9816,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000562,04/15/2016 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10036,104,121,1012100,1081654,1010360040,3262
POINT (-73.9861557695663 40.76243064021476),6985,MN,Free,LinkNYC - Citybridge,mn-04-142000,831 8 AVENUE,40.762431,-73.986156,988085.1449,217051.0764,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000563,06/22/2016 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10019,104,133,1013300,1085727,1010410030,3263
POINT (-73.9873129997412 40.7602830000139),6986,MN,Free,LinkNYC - Citybridge,mn-05-122591,270 WEST 47 STREET,40.760283,-73.987313,987764.681,216268.5721,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000564,10/02/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10036,105,125,1012500,1024748,1010180060,3264
POINT (-73.986836000481 40.76089499965695),6987,MN,Free,LinkNYC - Citybridge,mn-05-142002,782 8 AVENUE,40.760895,-73.986836,987896.7906,216491.5631,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000566,04/06/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10036,105,125,1012500,1024767,1010190060,3265
POINT (-73.98660599976947 40.761816000136236),6988,MN,Free,LinkNYC - Citybridge,mn-04-122598,815 8 AVENUE,40.761816,-73.986606,987960.4558,216827.1235,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000567,04/27/2016 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10019,104,127,1012700,1076203,1010400030,3266
POINT (-73.98797229006396 40.75993686001222),6989,MN,Free,LinkNYC - Citybridge,mn-04-122580,739 8 AVENUE,40.759937,-73.987972,987582.055,216142.4362,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000568,07/20/2016 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10036,104,127,1012700,1089687,1010377500,3267
POINT (-73.98777155025238 40.759655969662916),6990,MN,Free,LinkNYC - Citybridge,mn-05-107819,740 8 AVENUE,40.759656,-73.987772,987637.6805,216040.1064,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000569,04/06/2016 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10036,105,119,1011900,1024730,1010170060,3268
POINT (-73.98427890045461 40.74030980041494),6991,MN,Free,LinkNYC - Citybridge,mn-05-123299,50 LEXINGTON AVENUE,40.74031,-73.984279,988606.5238,208991.8281,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000600,04/14/2017 12:00:00 AM +0000,1,Manhattan,MN21,Gramercy,2,10010,105,68,1006800,1018071,1008800020,3269
POINT (-73.98392452962804 40.740092450094906),6992,MN,Free,LinkNYC - Citybridge,mn-06-138284,137 EAST 24 STREET,40.740092,-73.983925,988704.7391,208912.6583,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000601,05/05/2017 12:00:00 AM +0000,1,Manhattan,MN21,Gramercy,2,10010,106,68,1006800,1086514,1008800020,3270
POINT (-73.98376710951692 40.74101169997424),6993,MN,Free,LinkNYC - Citybridge,mn-05-121491,68 LEXINGTON AVENUE,40.741012,-73.983767,988748.3004,209247.5783,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000603,05/26/2017 12:00:00 AM +0000,1,Manhattan,MN21,Gramercy,2,10010,105,68,1006800,1018103,1008810010,3271
POINT (-73.9831980001551 40.74148099957649),6994,MN,Free,LinkNYC - Citybridge,mn-06-134680,81 LEXINGTON AVENUE,40.741481,-73.983198,988905.9736,209418.5888,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000606,07/19/2017 12:00:00 AM +0000,1,Manhattan,MN21,Gramercy,2,10016,106,68,1006800,1018134,1008820030,3272
POINT (-73.98304799987109 40.74213899969676),6995,MN,Free,LinkNYC - Citybridge,mn-05-108040,131 EAST 27 STREET,40.742139,-73.983048,988947.4935,209658.3271,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000612,10/06/2017 12:00:00 AM +0000,1,Manhattan,MN21,Gramercy,2,10016,105,68,1006800,1018166,1008830020,3273
POINT (-73.97036917954843 40.759807400373425),6996,MN,Free,LinkNYC - Citybridge,mn-05-121798,133 EAST 55 STREET,40.759807,-73.970369,992458.6876,216096.4294,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000626,03/23/2017 12:00:00 AM +0000,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,105,100,1010000,1036511,1013100010,3274
POINT (-73.98179700032254 40.74322900027213),6997,MN,Free,LinkNYC - Citybridge,mn-06-136968,137 Lexington Ave,40.743229,-73.981797,989294.07,210055.5186,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000634,05/08/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,2,10016,106,72,1007200,1018253,1008850030,3275
POINT (-73.96867054988267 40.76063098027804),6998,MN,Free,LinkNYC - Citybridge,mn-06-133365,140 EAST 57 STREET,40.760631,-73.968671,992929.1552,216396.6503,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000636,02/21/2017 12:00:00 AM +0000,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,112,1011203,1036887,1013110050,3276
POINT (-73.97471722582708 40.75263649182008),6999,MN,Free,LinkNYC - Citybridge,mn-06-138038,141 E 44 St,40.752636,-73.974717,991254.8935,213483.4566,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000637,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10017,106,92,1009200,1036175,1012990020,3277
POINT (-73.98203855045895 40.74338446027416),7000,MN,Free,LinkNYC - Citybridge,mn-05-121481,142 LEXINGTON AVENUE,40.743384,-73.982039,989227.1245,210112.1438,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000638,04/14/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,2,10016,105,72,1007200,1018247,1008850020,3278
POINT (-73.98003507058851 40.745823810125),7001,MN,Free,LinkNYC - Citybridge,mn-06-133664,221 LEXINGTON AVENUE,40.745824,-73.980035,989782.087,211000.997,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000652,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,2,10016,106,72,1007200,1018494,1008890020,3279
POINT (-73.9771946003824 40.749502809999896),7002,MN,Free,LinkNYC - Citybridge,mn-06-138218,335 Lexington Ave,40.749503,-73.977195,990568.8046,212341.5668,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000658,10/12/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10016,106,80,1008000,1019477,1008950030,3280
POINT (-73.97679440047864 40.750132529572475),7003,MN,Free,LinkNYC - Citybridge,mn-06-121377,355 Lexington Ave,40.750133,-73.976794,990679.6292,212571.0231,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000660,06/21/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10017,106,80,1008000,1036147,1012950020,3281
POINT (-73.97651850956653 40.750014500171126),7004,MN,Free,LinkNYC - Citybridge,mn-06-137950,355 Lexington Ave,40.750014,-73.976519,990756.0824,212528.0415,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000662,07/05/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10017,106,80,1008000,1036147,1012950020,3282
POINT (-73.97701180044882 40.75027937004711),7005,MN,Free,LinkNYC - Citybridge,mn-05-121596,360 LEXINGTON AVENUE,40.750279,-73.977012,990619.3796,212624.5059,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000663,08/03/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10017,105,80,1008000,1036145,1012950020,3283
POINT (-73.97681672944039 40.750832729663784),7006,MN,Free,LinkNYC - Citybridge,mn-05-133550,370 Lexington Ave,40.750833,-73.976817,990673.3749,212826.1269,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000666,05/19/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10017,105,80,1008000,1036150,1012950060,3284
POINT (-73.97126273031374 40.75679024992359),7007,MN,Free,LinkNYC - Citybridge,mn-06-138051,150 EAST 51 STREET,40.75679,-73.971263,992211.506,214997.1006,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000684,07/13/2017 12:00:00 AM +0000,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,100,1010000,1036458,1013057500,3285
POINT (-73.97170312987758 40.75779319020181),7008,MN,Free,LinkNYC - Citybridge,mn-05-138326,590 Lexington Ave,40.757793,-73.971703,992089.3777,215362.4647,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000686,04/10/2017 12:00:00 AM +0000,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,105,100,1010000,1036460,1013060000,3286
POINT (-73.97007156017497 40.75980063989258),7009,MN,Free,LinkNYC - Citybridge,mn-05-136857,660 LEXINGTON AVENUE,40.759801,-73.970072,992541.1386,216093.9944,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000692,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,105,100,1010000,1036511,1013100010,3287
POINT (-73.96880182056475 40.761730859757044),7010,MN,Free,LinkNYC - Citybridge,mn-05-121900,722 LEXINGTON AVENUE,40.761731,-73.968802,992892.6467,216797.3594,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000697,06/07/2017 12:00:00 AM +0000,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,105,112,1011203,1037166,1013130010,3288
POINT (-73.9683905603327 40.76155923035963),7011,MN,Free,LinkNYC - Citybridge,mn-06-143917,725 Lexington Ave,40.761559,-73.968391,993006.5983,216734.8701,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000698,06/27/2017 12:00:00 AM +0000,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,112,1011203,1086160,1013137500,3289
POINT (-73.98237159951084 40.74832254999001),7012,MN,Free,LinkNYC - Citybridge,mn-06-121649,20 E 35Th St,40.748323,-73.982372,989134.4745,211911.2291,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000700,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,2,10016,106,74,1007400,1017114,1008647500,3290
POINT (-73.9722031699004 40.762324369731914),7013,MN,Free,LinkNYC - Citybridge,mn-05-121973,43 EAST 57 STREET,40.762324,-73.972203,991950.3225,217013.2773,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000703,06/07/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,112,1011202,1035789,1012920050,3291
POINT (-73.98155980014904 40.74983207004283),7014,MN,Free,LinkNYC - Citybridge,mn-05-133558,232 MADISON AVENUE,40.749832,-73.98156,989359.2919,212461.2421,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000711,06/14/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10016,105,82,1008200,1017195,1008670020,3292
POINT (-73.98123606698881 40.749982341027994),7015,MN,Free,LinkNYC - Citybridge,mn-06-133818,241 MADISON AVENUE,40.749982,-73.981236,989448.9781,212516.0097,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000712,07/12/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10016,106,82,1008200,1017220,1008670060,3293
POINT (-73.97973824055805 40.752335260337226),7016,MN,Free,LinkNYC - Citybridge,mn-05-133538,300 MADISON AVENUE,40.752335,-73.979738,989863.787,213373.3466,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000726,05/04/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10017,105,82,1008200,1085972,1012760060,3294
POINT (-73.97958520001451 40.75254481970809),7017,MN,Free,LinkNYC - Citybridge,mn-05-135892,300 MADISON AVENUE,40.752545,-73.979585,989906.1711,213449.7057,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000727,07/19/2017 12:00:00 AM +0000,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10017,105,82,1008200,1085972,1012760060,3295
POINT (-73.97924601020127 40.75300304982437),7018,MN,Free,LinkNYC - Citybridge,mn-05-121662,330 MADISON AVENUE,40.753003,-73.979246,990000.1082,213616.6758,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000731,05/26/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10017,105,94,1009400,1035348,1012770010,3296
POINT (-73.97652976006606 40.756742180411685),7019,MN,Free,LinkNYC - Citybridge,mn-05-137210,410 MADISON AVENUE,40.756742,-73.97653,990752.3085,214979.1524,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000742,05/26/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10017,105,94,1009400,1035437,1012840010,3297
POINT (-73.97534074976645 40.75863294029905),7020,MN,Free,LinkNYC - Citybridge,mn-05-121959,488 Madison Ave,40.758633,-73.975341,991081.5237,215668.1084,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000748,05/26/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,102,1010200,1035470,1012870010,3298
POINT (-73.97514297013922 40.75864931039507),7021,MN,Free,LinkNYC - Citybridge,mn-05-134122,488 MADISON AVENUE,40.758649,-73.975143,991136.3143,215674.0881,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000749,05/05/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,102,1010200,1035470,1012870010,3299
POINT (-73.97400800011795 40.759711999575316),7022,MN,Free,LinkNYC - Citybridge,mn-05-121967,515 Madison Ave,40.759712,-73.974008,991450.628,216061.3517,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000752,05/11/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,102,1010200,1035728,1012890020,3300
POINT (-73.97363320037017 40.760249449974495),7023,MN,Free,LinkNYC - Citybridge,mn-05-121966,527 Madison Ave,40.760249,-73.973633,991554.4007,216257.1935,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000753,03/01/2018 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,102,1010200,1035734,1012890050,3301
POINT (-73.97310141940822 40.76096332994878),7024,MN,Free,LinkNYC - Citybridge,mn-05-121964,551 Madison Ave,40.760963,-73.973101,991701.6403,216517.3282,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000755,05/10/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,102,1010200,1035775,1012910050,3302
POINT (-73.97274461932047 40.76151071412763),7025,MN,Free,LinkNYC - Citybridge,mn-05-134222,555 Madison Ave,40.761511,-73.972745,991800.4216,216716.7887,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000756,06/14/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,102,1010200,1035775,1012910050,3303
POINT (-73.97235755960719 40.76246695042087),7026,MN,Free,LinkNYC - Citybridge,mn-05-134168,598 MADISON AVENUE,40.762467,-73.972358,991907.5368,217065.2106,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000758,06/07/2017 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,112,1011202,1036060,1012930020,3304
POINT (-73.98638945012235 40.730537060299014),7377,MN,Free,LinkNYC - Citybridge,mn-03-138573,175 2 AVENUE,40.730537,-73.986389,988022.2159,205431.2135,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003227,09/13/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,40,1004000,1006837,1004670040,3655
POINT (-73.98588200037571 40.730880999721656),7378,MN,Free,LinkNYC - Citybridge,mn-03-123270,190 2 AVENUE,40.730881,-73.985882,988162.8373,205556.5437,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003228,09/13/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,40,1004000,1006476,1004530010,3656
POINT (-73.98634799944345 40.73024899984578),7379,MN,Free,LinkNYC - Citybridge,mn-03-123269,170 2 AVENUE,40.730249,-73.986348,988033.7204,205326.2659,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003229,09/13/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,40,1004000,1006435,1004520010,3657
POINT (-73.98708099987927 40.72923599970333),7380,MN,Free,LinkNYC - Citybridge,mn-03-123812,146 2 AVENUE,40.729236,-73.987081,987830.6201,204957.1676,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003230,11/30/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,40,1004000,1077563,1004510000,3658
POINT (-73.98791443945 40.728755649929944),7381,MN,Free,LinkNYC - Citybridge,mn-03-108511,37 1/2 ST MARKS PLACE,40.728756,-73.987914,987599.6488,204782.1282,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003231,02/09/2018 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,38,1003800,1006360,1004500000,3659
POINT (-73.98787592014065 40.72848039009512),7382,MN,Free,LinkNYC - Citybridge,mn-03-131017,131 2 AVENUE,40.72848,-73.987876,987610.3387,204681.844,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003232,09/15/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,38,1003800,1006677,1004630030,3660
POINT (-73.98781752049172 40.728231690441255),7383,MN,Free,LinkNYC - Citybridge,mn-03-128751,124 2 AVENUE,40.728232,-73.987818,987626.5375,204591.2372,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003234,09/13/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,38,1003800,1006310,1004490000,3661
POINT (-73.98796500019883 40.728026999602676),7384,MN,Free,LinkNYC - Citybridge,mn-03-123814,118 2 AVENUE,40.728027,-73.987965,987585.6718,204516.6563,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003235,09/13/2016 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10003,103,38,1003800,1006307,1004490000,3662
